Region,Month and Year,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,Total Selected Miscellaneous Offences
Fremantle,Aug-19,0,0,0,0,0,32,25,7,8,6,2,125,20,105,91,27,60,4,20,13,7,22,8,14,0,0,0,11,2,9,309,247,188,59,61,843,282,214,136,211,0,0,211,47,164,0,0,0,0,1362,1671,181,13,101,56,4,7,41,40,1,64,286,13,332,4,309,19,65,50,6,9,410
Fremantle,Sep-19,0,0,0,0,0,13,8,5,20,20,0,90,9,81,59,22,36,1,19,16,3,26,12,14,2,0,2,12,1,11,241,238,168,70,56,925,374,200,122,227,2,0,240,57,183,8,0,8,0,1467,1708,145,4,85,45,4,7,24,23,1,13,182,17,253,4,233,16,81,70,4,7,351
Fremantle,Oct-19,0,0,0,0,0,21,13,8,43,43,0,135,18,117,91,29,52,10,23,20,3,26,9,17,2,0,2,27,2,25,368,287,213,74,63,827,282,223,113,208,1,0,242,50,192,3,0,3,0,1422,1790,216,15,119,74,3,5,38,38,0,35,289,9,259,1,201,57,74,58,5,11,342
Fremantle,Nov-19,0,0,0,0,0,12,8,4,10,10,0,143,24,119,84,33,46,5,27,20,7,26,9,17,0,0,0,19,0,19,321,270,212,58,63,834,308,173,134,218,1,0,223,59,164,4,0,4,0,1394,1715,197,13,104,61,11,8,71,70,1,25,293,15,382,0,232,150,93,67,12,14,490
Fremantle,Dec-19,1,1,0,0,0,5,3,2,0,0,0,130,12,118,92,25,62,5,27,23,4,30,21,9,1,0,1,11,2,9,297,270,214,56,81,814,287,179,129,217,2,0,227,43,184,4,2,1,1,1396,1693,218,6,120,73,6,13,40,33,7,36,294,22,318,0,305,13,82,66,7,9,422
Fremantle,Jan-20,2,0,2,0,0,25,15,10,14,14,0,150,23,127,75,29,42,4,29,20,9,35,18,17,1,0,1,19,8,11,350,291,227,64,68,933,293,267,131,241,1,0,167,41,126,9,5,4,0,1468,1818,115,8,69,31,3,4,22,19,3,13,150,8,305,1,273,31,65,41,6,18,378
Fremantle,Feb-20,1,0,0,0,1,23,15,8,8,8,0,124,23,101,84,30,47,7,32,25,7,36,23,13,2,0,2,11,1,10,321,250,195,55,77,791,212,213,141,225,0,0,195,39,156,13,8,4,1,1326,1647,184,12,102,61,5,4,20,20,0,11,215,21,354,3,318,33,60,49,6,5,435
Fremantle,Mar-20,1,0,0,0,1,26,19,7,15,11,4,145,26,119,98,30,60,8,31,22,9,29,16,13,5,0,5,15,3,12,365,232,162,70,67,873,254,224,157,236,2,0,260,62,198,18,10,8,0,1450,1815,171,13,76,74,1,7,73,72,1,21,265,11,343,2,276,65,113,102,5,6,467
Fremantle,Apr-20,0,0,0,0,0,14,5,9,1,1,0,137,27,110,65,23,30,12,25,19,6,22,10,12,0,0,0,9,2,7,273,132,98,34,47,565,140,184,103,137,1,0,203,44,159,2,0,1,1,949,1222,188,19,100,55,4,10,30,27,3,23,241,23,207,2,197,8,99,71,17,11,329
Fremantle,May-20,1,1,0,0,0,17,10,7,6,5,1,108,15,93,74,32,37,5,30,20,10,26,15,11,2,0,2,16,2,14,280,131,95,36,36,470,97,144,85,144,0,0,172,31,141,7,0,7,0,816,1096,224,12,113,77,9,13,24,19,5,32,280,18,190,0,132,58,90,75,4,11,298
Fremantle,Jun-20,0,0,0,0,0,31,22,9,13,13,0,98,15,83,91,28,57,6,20,18,2,15,8,7,2,1,1,10,4,6,280,141,109,32,28,448,85,158,76,128,1,0,150,39,111,4,0,4,0,771,1051,175,10,106,54,2,3,21,17,4,29,225,11,122,1,78,43,49,33,8,8,182
Fremantle,Jul-20,0,0,0,0,0,23,19,4,12,11,1,115,20,95,91,33,54,4,25,23,2,18,8,10,1,0,1,9,1,8,294,109,81,28,22,435,108,130,63,132,2,0,140,41,99,2,0,2,0,708,1002,233,55,99,68,2,9,27,26,1,28,288,14,101,2,78,21,52,30,11,11,167
Fremantle,Aug-20,0,0,0,0,0,17,15,2,13,13,0,157,30,127,111,48,56,7,34,29,5,33,18,15,3,0,3,7,0,7,375,91,73,18,31,380,73,117,61,129,0,0,137,35,102,6,0,6,0,645,1020,198,14,90,67,10,17,17,15,2,18,233,13,209,5,171,33,47,32,8,7,269
Fremantle,Sep-20,1,0,1,0,0,12,7,5,10,10,0,159,34,125,105,39,61,5,35,29,6,18,10,8,5,0,5,10,0,10,355,143,119,24,43,466,132,90,105,138,1,0,170,37,133,6,0,6,0,828,1183,186,12,99,60,7,8,15,14,1,20,221,15,286,0,253,33,58,43,8,7,359
Fremantle,Oct-20,1,0,1,0,0,26,15,11,13,13,0,147,22,125,84,37,42,5,20,15,5,33,10,23,2,0,2,15,1,14,341,160,127,33,27,499,148,99,105,146,1,0,206,62,144,7,0,7,0,899,1240,135,7,67,54,6,1,13,12,1,18,166,9,273,0,263,10,67,35,4,28,349
Fremantle,Nov-20,0,0,0,0,0,58,39,19,9,9,0,136,30,106,84,27,46,11,22,18,4,24,10,14,2,0,2,11,3,8,346,170,131,39,42,468,131,112,73,152,0,0,169,45,124,6,0,6,0,855,1201,122,9,56,49,5,3,19,19,0,16,157,17,227,0,199,28,45,28,5,12,289
Fremantle,Dec-20,1,0,0,0,1,23,12,11,9,8,1,143,25,118,106,36,67,3,26,17,9,38,23,15,1,0,1,14,1,13,361,160,127,33,42,495,142,109,75,169,0,0,192,47,145,11,7,4,0,900,1261,185,13,92,63,7,10,31,30,1,18,234,13,228,2,202,24,51,36,4,11,292
Fremantle,Jan-21,1,0,0,0,1,23,17,6,6,6,0,148,32,116,129,52,64,13,13,10,3,22,11,11,0,0,0,5,0,5,347,187,133,54,63,703,205,165,109,224,0,0,222,48,174,13,3,8,2,1188,1535,101,10,54,34,0,3,22,19,3,18,141,4,290,2,270,18,79,61,4,14,373
Fremantle,Feb-21,0,0,0,0,0,11,7,4,16,16,0,116,16,100,92,27,57,8,17,14,3,22,14,8,1,0,1,6,1,5,281,185,120,65,48,546,170,133,98,144,1,0,186,46,140,10,6,4,0,975,1256,103,14,43,35,5,6,23,22,1,11,137,7,350,1,322,27,65,46,5,14,422
Fremantle,Mar-21,1,0,0,0,1,39,25,14,9,9,0,137,22,115,133,40,83,10,28,23,5,38,19,19,1,0,1,9,1,8,395,210,141,69,62,718,257,181,119,160,1,0,218,48,170,4,0,4,0,1212,1607,152,10,69,52,5,16,21,20,1,18,191,13,391,49,327,15,57,31,14,12,461
Fremantle,Apr-21,0,0,0,0,0,26,18,8,8,8,0,160,28,132,105,40,58,7,31,24,7,24,10,14,1,0,1,16,1,15,371,230,177,53,60,682,284,145,103,145,5,0,174,45,129,2,0,2,0,1148,1519,126,13,59,44,1,9,30,27,3,53,209,11,602,70,500,32,47,24,10,13,660
Fremantle,May-21,1,0,0,0,1,28,25,3,7,4,3,127,23,104,102,42,52,8,23,20,3,25,10,15,0,0,0,16,0,16,329,209,132,77,49,666,203,214,97,151,1,0,180,48,132,6,0,6,0,1110,1439,150,1,88,54,2,5,29,29,0,13,192,10,444,0,426,18,68,55,4,9,522
Fremantle,Jun-21,0,0,0,0,0,43,34,9,7,6,1,128,27,101,93,28,51,14,24,19,5,33,17,16,1,0,1,12,1,11,341,180,148,32,37,774,272,238,113,151,0,0,198,45,153,9,1,8,0,1198,1539,127,6,75,38,2,6,22,20,2,15,164,7,369,1,340,28,83,62,6,15,459
Fremantle,Jul-21,0,0,0,0,0,61,50,11,22,22,0,102,21,81,84,17,60,7,20,19,1,34,23,11,2,0,2,15,1,14,340,173,135,38,44,628,196,189,86,155,2,0,181,56,125,3,0,3,0,1029,1369,104,5,59,29,2,9,20,18,2,12,136,7,358,0,285,73,70,59,5,6,435
Fremantle,Aug-21,0,0,0,0,0,90,51,39,19,15,4,125,31,94,99,33,61,5,16,15,1,27,8,19,1,0,1,19,4,15,396,153,112,41,36,596,180,222,61,132,1,0,196,53,143,3,0,3,0,984,1380,114,12,51,43,2,6,33,32,1,14,161,18,351,0,312,39,46,39,3,4,415
Fremantle,Sep-21,1,0,0,0,1,20,19,1,32,25,7,131,37,94,121,44,70,7,24,19,5,26,18,8,4,1,3,13,1,12,372,141,92,49,45,694,220,283,56,132,3,0,185,57,128,7,0,7,0,1072,1444,88,0,48,35,2,3,19,18,1,16,123,8,387,1,316,70,48,27,6,15,443
Fremantle,Oct-21,0,0,0,0,0,24,15,9,2,2,0,106,19,87,94,36,55,3,20,15,5,17,8,9,2,0,2,18,1,17,283,133,97,36,32,574,159,229,49,137,0,0,173,36,137,3,1,2,0,915,1198,89,6,49,33,0,1,15,15,0,8,112,8,230,0,214,16,63,48,9,6,301
Fremantle,Nov-21,0,0,0,0,0,27,21,6,13,13,0,118,18,100,122,43,65,14,20,18,2,36,21,15,0,0,0,7,1,6,343,136,115,21,40,641,169,238,78,156,0,0,191,52,139,6,0,6,0,1014,1357,85,3,52,26,1,3,14,13,1,12,111,19,481,0,446,35,51,37,6,8,551
Fremantle,Dec-21,0,0,0,0,0,21,20,1,11,11,0,156,33,123,105,55,46,4,28,20,8,29,14,15,2,1,1,14,1,13,366,168,116,52,58,584,138,219,59,168,0,0,185,64,121,8,2,4,2,1003,1369,84,5,50,20,2,7,11,10,1,12,107,9,243,0,178,65,64,43,8,13,316
Fremantle,Jan-22,0,0,0,0,0,22,15,7,5,4,1,152,35,117,103,41,59,3,26,21,5,31,16,15,3,0,3,10,1,9,352,182,128,54,67,684,205,223,86,169,1,0,192,43,149,10,4,6,0,1135,1487,65,2,33,23,4,3,11,9,2,18,94,9,373,4,337,32,80,51,10,19,462
Fremantle,Feb-22,0,0,0,0,0,20,15,5,10,10,0,128,30,98,93,34,57,2,28,21,7,17,8,9,1,0,1,7,1,6,304,171,124,47,55,663,220,203,77,163,0,0,176,55,121,3,3,0,0,1068,1372,71,6,38,23,2,2,9,8,1,7,87,6,464,3,378,83,78,64,5,9,548
Fremantle,Mar-22,2,2,0,0,0,36,30,6,1,1,0,138,38,100,76,19,54,3,27,23,4,10,6,4,2,0,2,9,2,7,301,128,93,35,36,671,225,192,92,162,0,0,162,44,118,9,4,4,1,1006,1307,92,5,48,26,7,6,13,13,0,13,118,16,394,0,383,11,46,28,8,10,456
Fremantle,Apr-22,0,0,0,0,0,19,16,3,5,5,0,118,25,93,90,28,59,3,21,17,4,17,7,10,0,0,0,24,2,22,294,171,130,41,36,615,185,189,96,144,1,0,189,55,134,2,0,2,0,1013,1307,83,3,44,27,1,8,17,17,0,15,115,18,375,0,315,60,50,29,8,13,443
Fremantle,May-22,2,2,0,0,0,29,17,12,20,19,1,155,39,116,105,27,76,2,33,25,8,25,15,10,1,1,0,18,1,17,388,142,101,41,53,741,266,225,87,163,0,0,188,45,143,7,0,7,0,1131,1519,85,8,36,23,1,17,10,9,1,5,100,19,357,1,338,18,118,95,19,4,494
Fremantle,Jun-22,0,0,0,0,0,25,16,9,1,1,0,130,30,100,108,33,63,12,20,16,4,24,13,11,1,0,1,10,2,8,319,200,153,47,52,704,236,212,101,149,6,0,176,33,143,0,0,0,0,1132,1451,85,9,46,27,0,3,19,17,2,11,115,13,336,0,312,24,71,51,6,14,420
Fremantle,Jul-22,0,0,0,0,0,18,12,6,1,1,0,111,19,92,93,35,48,10,17,13,4,24,12,12,1,1,0,13,4,9,278,135,103,32,30,692,187,271,80,152,2,0,189,57,132,4,1,2,1,1050,1328,126,7,66,43,3,7,19,15,4,12,157,4,351,1,314,36,47,24,12,11,402
Fremantle,Aug-22,1,0,0,0,1,29,19,10,14,14,0,127,40,87,64,18,45,1,18,15,3,26,14,12,3,0,3,18,0,18,300,139,89,50,28,648,216,196,79,151,6,0,151,36,115,6,0,4,2,972,1272,112,5,56,42,4,5,37,33,4,16,165,20,874,4,517,353,111,94,4,13,1005
Fremantle,Sep-22,0,0,0,0,0,31,26,5,2,2,0,122,22,100,83,35,42,6,21,19,2,28,12,16,0,0,0,16,1,15,303,156,117,39,44,811,317,247,89,157,1,0,190,55,135,2,0,2,0,1203,1506,107,1,61,31,3,11,20,19,1,18,145,16,535,0,430,105,85,70,1,14,636
Fremantle,Oct-22,0,0,0,0,0,37,30,7,8,7,1,128,22,106,121,46,66,9,15,14,1,27,17,10,1,0,1,30,1,29,367,162,120,42,60,812,284,276,83,169,0,0,231,71,160,8,1,7,0,1273,1640,78,7,40,16,5,10,11,9,2,14,103,17,395,1,361,33,73,46,4,23,485
Fremantle,Nov-22,2,0,0,0,2,19,15,4,7,6,1,145,43,102,112,52,53,7,15,13,2,30,16,14,4,0,4,17,3,14,351,139,88,51,45,717,183,302,80,151,1,0,199,49,150,7,0,7,0,1107,1458,130,5,46,35,1,43,12,12,0,15,157,10,259,0,235,24,60,38,6,16,329
Fremantle,Dec-22,1,1,0,0,0,30,25,5,5,4,1,168,47,121,145,41,87,17,42,34,8,39,22,17,3,0,3,21,1,20,454,170,129,41,46,807,184,347,90,186,0,0,223,74,149,20,11,5,4,1266,1720,108,2,53,45,4,4,28,28,0,10,146,18,324,2,304,18,92,61,10,21,434
Fremantle,Jan-23,0,0,0,0,0,29,20,9,7,7,0,175,46,129,123,42,72,9,34,28,6,48,24,24,3,1,2,25,3,22,444,239,162,77,69,938,260,391,90,194,3,0,246,85,161,20,12,7,1,1512,1956,127,2,74,42,7,2,35,31,4,22,184,26,351,1,332,18,97,77,6,14,474
Fremantle,Feb-23,0,0,0,0,0,41,37,4,8,8,0,129,24,105,107,38,64,5,30,19,11,35,23,12,4,0,4,25,3,22,379,174,125,49,50,766,170,327,80,184,5,0,195,41,154,4,0,4,0,1189,1568,82,4,39,28,2,9,17,16,1,17,116,6,272,1,249,22,138,112,10,16,416
Fremantle,Mar-23,1,0,0,0,1,46,29,17,5,5,0,141,37,104,116,42,66,8,33,25,8,39,24,15,1,0,1,18,0,18,400,131,93,38,35,845,204,374,87,178,2,0,206,63,143,1,0,1,0,1218,1618,152,12,75,53,8,4,38,36,2,12,202,18,329,2,285,42,86,61,9,16,433
Fremantle,Apr-23,0,0,0,0,0,224,131,93,3,3,0,117,25,92,99,34,57,8,18,15,3,43,24,19,4,0,4,13,1,12,521,159,115,44,43,693,177,276,109,128,3,0,195,73,122,4,0,4,0,1094,1615,122,8,69,39,2,4,23,23,0,23,168,9,271,0,247,24,70,49,11,10,350
Fremantle,May-23,1,0,0,0,1,36,24,12,9,8,1,127,42,85,96,39,54,3,25,23,2,35,20,15,4,1,3,12,0,12,345,145,91,54,46,790,223,334,89,141,3,0,161,56,105,3,0,3,0,1145,1490,120,8,68,32,3,9,22,22,0,29,171,24,286,0,242,44,66,51,1,14,376
Fremantle,Jun-23,0,0,0,0,0,49,38,11,8,6,2,134,28,106,94,37,46,11,26,22,4,21,9,12,3,0,3,15,1,14,350,99,68,31,45,746,178,352,74,140,2,0,150,49,101,1,0,1,0,1041,1391,140,14,65,44,2,15,31,30,1,23,194,17,233,3,220,10,148,124,7,17,398
Fremantle,Jul-23,0,0,0,0,0,20,15,5,5,5,0,117,26,91,90,33,49,8,22,21,1,22,11,11,2,0,2,27,3,24,305,104,74,30,38,739,224,298,75,142,0,0,145,45,100,0,0,0,0,1026,1331,134,8,77,35,3,11,30,29,1,15,179,26,207,1,187,19,72,38,14,20,305
Fremantle,Aug-23,0,0,0,0,0,27,21,6,1,1,0,131,36,95,93,38,53,2,19,15,4,21,8,13,3,0,3,11,2,9,306,130,84,46,53,818,234,372,74,136,2,0,194,62,132,3,0,3,0,1198,1504,176,18,87,52,5,14,35,32,3,15,226,26,233,2,213,18,71,49,8,14,330
Fremantle,Sep-23,1,0,1,0,0,26,11,15,3,3,0,127,36,91,115,40,64,11,28,23,5,24,9,15,1,0,1,14,1,13,339,135,99,36,40,816,259,344,85,128,0,0,173,45,128,0,0,0,0,1164,1503,105,9,54,32,1,9,21,20,1,30,156,17,223,3,191,29,64,34,10,20,304
