Region,Month and Year,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,Total Selected Miscellaneous Offences
Armadale,Aug-18,0,0,0,0,0,22,16,6,9,9,0,143,20,123,75,28,45,2,32,28,4,22,13,9,3,0,3,13,2,11,319,277,211,66,50,765,318,162,102,179,4,0,203,55,148,3,0,3,0,1298,1617,273,13,161,90,4,5,21,19,2,39,333,16,195,0,177,18,97,81,4,12,308
Armadale,Sep-18,0,0,0,0,0,31,19,12,33,33,0,154,18,136,79,20,56,3,26,21,5,23,8,15,5,0,5,18,4,14,369,251,187,64,36,703,261,164,101,177,0,0,185,42,143,3,0,3,0,1178,1547,224,17,130,73,3,1,24,22,2,30,278,12,250,2,237,11,101,65,21,15,363
Armadale,Oct-18,0,0,0,0,0,28,21,7,21,18,3,147,23,124,85,35,48,2,25,23,2,37,21,16,6,0,6,12,2,10,361,351,269,82,70,771,201,199,104,264,3,0,217,46,171,6,0,6,0,1415,1776,215,10,120,79,5,1,22,21,1,32,269,6,296,2,272,22,111,80,7,24,413
Armadale,Nov-18,3,2,1,0,0,52,37,15,5,5,0,148,21,127,83,31,50,2,20,16,4,19,14,5,5,0,5,14,1,13,349,256,198,58,61,796,192,223,164,216,1,0,203,33,170,2,0,1,1,1318,1667,255,20,139,86,8,2,28,23,5,42,325,7,464,1,437,26,116,93,5,18,587
Armadale,Dec-18,0,0,0,0,0,37,28,9,11,7,4,173,24,149,86,28,52,6,25,22,3,20,16,4,4,0,4,17,6,11,373,253,200,53,53,747,204,233,137,170,3,0,217,36,181,11,1,7,3,1281,1654,243,11,135,90,6,1,21,18,3,45,309,5,244,3,225,16,121,103,5,13,370
Armadale,Jan-19,0,0,0,0,0,26,19,7,17,17,0,143,23,120,86,35,47,4,20,19,1,34,16,18,3,0,3,13,2,11,342,323,265,58,66,794,199,251,136,205,3,0,205,44,161,2,0,2,0,1390,1732,300,15,161,116,5,3,52,47,5,71,423,9,223,2,172,49,90,73,4,13,322
Armadale,Feb-19,1,1,0,0,0,36,26,10,17,17,0,142,33,109,89,40,47,2,28,24,4,27,10,17,2,0,2,13,2,11,355,243,207,36,52,774,208,270,107,188,1,0,162,33,129,13,4,9,0,1244,1599,198,7,113,66,9,3,29,27,2,46,273,5,252,1,242,9,118,90,11,17,375
Armadale,Mar-19,2,0,0,0,2,53,44,9,10,10,0,173,23,150,71,27,40,4,34,28,6,30,15,15,1,0,1,9,2,7,383,241,196,45,56,908,287,270,145,205,1,0,211,48,163,6,3,2,1,1422,1805,261,49,130,69,7,6,51,50,1,42,354,8,368,0,348,20,149,121,9,19,525
Armadale,Apr-19,4,0,1,2,1,26,14,12,36,33,3,146,25,121,67,23,40,4,25,20,5,19,12,7,4,0,4,6,0,6,333,194,147,47,47,764,225,213,133,186,7,0,243,47,196,12,0,12,0,1260,1593,299,13,176,99,7,4,34,32,2,44,377,4,209,1,183,25,82,64,2,16,295
Armadale,May-19,0,0,0,0,0,24,17,7,24,24,0,134,27,107,98,42,48,8,37,29,8,43,27,16,4,0,4,6,0,6,370,186,149,37,45,808,230,257,110,207,4,0,192,40,152,8,1,7,0,1239,1609,358,13,213,120,9,3,37,34,3,76,471,8,260,0,237,23,87,64,3,20,355
Armadale,Jun-19,0,0,0,0,0,33,25,8,23,19,4,134,27,107,101,38,58,5,25,19,6,40,15,25,3,0,3,12,2,10,371,266,215,51,48,727,235,234,103,154,1,0,190,32,158,6,0,6,0,1237,1608,230,19,131,71,4,5,27,22,5,43,300,7,241,3,220,18,113,91,3,19,361
Armadale,Jul-19,1,0,0,0,1,24,16,8,21,14,7,153,33,120,65,27,36,2,29,23,6,27,14,13,2,0,2,10,2,8,332,281,236,45,47,663,200,201,105,154,3,0,195,33,162,4,0,4,0,1190,1522,240,13,144,79,3,1,28,25,3,68,336,15,212,0,161,51,82,56,7,19,309
Armadale,Aug-19,0,0,0,0,0,32,22,10,32,32,0,152,24,128,96,29,65,2,48,40,8,30,17,13,3,0,3,20,1,19,413,248,211,37,60,714,164,250,120,177,3,0,197,38,159,5,0,4,1,1224,1637,306,22,159,110,8,7,43,42,1,48,397,18,161,1,150,10,90,66,3,21,269
Armadale,Sep-19,1,0,1,0,0,33,17,16,24,24,0,166,34,132,87,27,53,7,35,29,6,23,13,10,7,0,7,16,2,14,392,275,226,49,62,800,227,262,121,188,2,0,184,48,136,5,0,5,0,1326,1718,247,10,136,87,8,6,37,35,2,31,315,10,229,0,215,14,74,48,7,19,313
Armadale,Oct-19,2,0,0,0,2,19,10,9,32,27,5,175,30,145,90,29,54,7,23,19,4,40,26,14,2,1,1,12,2,10,395,284,241,43,59,787,175,315,108,189,0,0,234,58,176,7,0,7,0,1371,1766,247,13,137,85,6,6,29,27,2,42,318,6,261,1,230,30,158,128,5,25,425
Armadale,Nov-19,0,0,0,0,0,24,17,7,7,6,1,169,36,133,87,27,55,5,35,28,7,34,20,14,2,0,2,20,0,20,378,252,210,42,44,687,178,236,117,155,1,0,201,62,139,7,1,5,1,1191,1569,202,6,116,66,9,5,9,9,0,30,241,6,169,0,151,18,89,64,4,21,264
Armadale,Dec-19,0,0,0,0,0,32,28,4,17,13,4,238,43,195,80,33,43,4,32,23,9,34,19,15,3,0,3,19,1,18,455,293,241,52,61,730,200,234,127,168,1,0,270,53,217,24,13,10,1,1378,1833,231,11,126,81,9,4,22,18,4,46,299,4,242,4,227,11,107,82,3,22,353
Armadale,Jan-20,0,0,0,0,0,53,43,10,14,14,0,200,38,162,103,41,58,4,46,37,9,31,15,16,6,1,5,16,3,13,469,275,220,55,53,695,205,195,121,173,1,0,236,61,175,6,1,3,2,1265,1734,188,6,103,63,5,11,21,20,1,26,235,9,178,0,164,14,139,94,5,40,326
Armadale,Feb-20,0,0,0,0,0,34,27,7,21,19,2,223,28,195,110,46,60,4,29,27,2,38,16,22,1,0,1,12,0,12,468,263,205,58,50,692,181,193,130,187,1,0,221,62,159,14,10,4,0,1240,1708,244,21,122,77,15,9,23,21,2,45,312,8,251,1,232,18,98,76,4,18,357
Armadale,Mar-20,1,0,0,0,1,28,21,7,52,50,2,212,42,170,101,38,60,3,42,38,4,21,12,9,1,0,1,22,2,20,480,265,196,69,63,678,228,188,111,151,0,0,220,49,171,22,11,11,0,1248,1728,212,15,122,67,7,1,25,24,1,29,266,4,219,4,186,29,83,56,0,27,306
Armadale,Apr-20,0,0,0,0,0,24,18,6,65,59,6,153,18,135,78,30,40,8,20,13,7,30,14,16,0,0,0,10,0,10,380,166,122,44,48,409,123,119,72,94,1,0,168,37,131,2,0,2,0,793,1173,324,21,192,97,4,10,37,37,0,48,409,11,141,2,114,25,128,102,7,19,280
Armadale,May-20,0,0,0,0,0,145,64,81,60,57,3,163,28,135,100,42,50,8,29,23,6,37,14,23,1,0,1,12,2,10,547,139,104,35,21,361,123,94,59,85,0,0,174,56,118,10,0,9,1,705,1252,325,23,176,99,11,16,34,33,1,41,400,13,258,4,249,5,96,80,3,13,367
Armadale,Jun-20,0,0,0,0,0,35,23,12,17,16,1,166,29,137,87,40,45,2,14,11,3,24,12,12,0,0,0,6,0,6,349,164,129,35,34,360,111,99,66,84,0,0,197,53,144,4,0,4,0,759,1108,334,14,179,115,11,15,23,22,1,40,397,12,162,1,149,12,68,44,5,19,242
Armadale,Jul-20,1,0,0,0,1,26,13,13,27,22,5,158,23,135,87,37,44,6,19,16,3,35,16,19,3,0,3,5,0,5,361,152,129,23,45,374,123,87,69,94,1,0,188,46,142,6,0,6,0,765,1126,327,24,165,108,14,16,38,38,0,51,416,8,131,1,114,16,78,44,18,16,217
Armadale,Aug-20,1,0,0,0,1,52,39,13,8,8,0,176,29,147,89,35,51,3,33,19,14,20,8,12,1,0,1,8,0,8,388,78,67,11,25,269,46,98,51,74,0,0,176,54,122,2,0,2,0,550,938,342,100,131,92,12,7,15,15,0,32,389,9,116,0,71,45,105,74,6,25,230
Armadale,Sep-20,1,1,0,0,0,27,24,3,49,47,2,147,33,114,86,43,38,5,15,11,4,19,9,10,3,0,3,6,0,6,353,88,69,19,25,301,73,85,63,79,1,0,165,43,122,2,0,2,0,581,934,256,20,116,100,14,6,27,26,1,49,332,6,108,1,88,19,64,36,5,23,178
Armadale,Oct-20,0,0,0,0,0,26,22,4,18,13,5,172,34,138,95,47,44,4,22,18,4,29,18,11,2,0,2,19,0,19,383,132,110,22,42,386,102,106,81,95,2,0,178,38,140,3,0,3,0,741,1124,230,13,120,81,8,8,18,17,1,35,283,6,133,0,118,15,77,61,2,14,216
Armadale,Nov-20,0,0,0,0,0,46,28,18,30,30,0,160,35,125,78,27,39,12,22,18,4,21,9,12,0,0,0,6,1,5,363,148,114,34,29,435,134,130,86,84,1,0,166,42,124,10,1,8,1,788,1151,241,17,135,74,8,7,38,35,3,28,307,4,135,1,115,19,42,25,5,12,181
Armadale,Dec-20,0,0,0,0,0,38,30,8,8,7,1,185,38,147,85,36,44,5,27,22,5,25,14,11,1,0,1,6,0,6,375,147,111,36,54,483,180,117,87,99,0,0,205,44,161,5,0,5,0,894,1269,215,14,108,73,9,11,53,52,1,44,312,4,286,0,252,34,78,54,4,20,368
Armadale,Jan-21,2,1,0,0,1,23,21,2,8,8,0,181,43,138,62,28,30,4,36,29,7,26,8,18,1,0,1,10,0,10,349,181,153,28,41,492,195,117,77,103,0,0,196,52,144,14,0,12,2,924,1273,236,30,114,79,5,8,43,43,0,27,306,12,171,1,154,16,99,68,9,22,282
Armadale,Feb-21,0,0,0,0,0,33,24,9,16,15,1,178,38,140,87,38,43,6,26,19,7,27,15,12,5,0,5,8,0,8,380,156,128,28,43,400,119,100,84,96,1,0,161,38,123,5,0,5,0,765,1145,236,39,111,71,12,3,43,43,0,35,314,9,219,1,184,34,79,58,8,13,307
Armadale,Mar-21,0,0,0,0,0,34,28,6,13,13,0,165,30,135,87,38,45,4,28,22,6,28,12,16,3,0,3,8,1,7,366,211,163,48,41,605,239,141,104,121,0,0,208,54,154,9,1,8,0,1074,1440,294,13,139,93,15,34,29,27,2,57,380,8,156,0,139,17,76,52,6,18,240
Armadale,Apr-21,0,0,0,0,0,50,36,14,13,13,0,163,36,127,75,34,34,7,17,13,4,25,11,14,0,0,0,11,1,10,354,157,119,38,31,499,193,137,66,103,0,0,177,54,123,12,1,9,2,876,1230,303,65,132,84,8,14,25,25,0,34,362,12,252,1,238,13,65,47,2,16,329
Armadale,May-21,0,0,0,0,0,25,24,1,109,14,95,125,35,90,94,45,36,13,27,18,9,33,11,22,4,0,4,10,1,9,427,161,132,29,38,468,132,162,65,109,0,0,163,48,115,4,0,4,0,834,1261,252,14,132,88,5,13,24,24,0,33,309,9,161,0,138,23,178,169,5,4,348
Armadale,Jun-21,0,0,0,0,0,16,15,1,15,14,1,141,41,100,88,35,48,5,22,14,8,15,2,13,2,0,2,10,2,8,309,215,179,36,35,495,160,156,69,109,1,0,169,46,123,2,0,2,0,916,1225,325,35,149,104,13,24,29,27,2,37,391,4,234,1,208,25,93,72,4,17,331
Armadale,Jul-21,0,0,0,0,0,33,30,3,30,20,10,121,32,89,81,30,46,5,28,20,8,25,12,13,0,0,0,9,1,8,327,161,127,34,41,515,199,145,71,100,0,0,197,56,141,3,1,2,0,917,1244,321,10,170,114,14,13,35,35,0,47,403,8,282,0,212,70,147,135,3,9,437
Armadale,Aug-21,0,0,0,0,0,25,19,6,28,27,1,157,36,121,88,36,40,12,16,13,3,25,8,17,3,0,3,12,0,12,354,146,131,15,33,495,135,170,66,123,1,0,195,50,145,9,0,9,0,878,1232,254,16,133,83,5,17,23,22,1,37,314,12,103,0,82,21,61,40,4,17,176
Armadale,Sep-21,2,0,0,0,2,33,28,5,11,11,0,124,21,103,83,35,43,5,19,13,6,31,15,16,1,0,1,9,2,7,313,143,96,47,37,419,92,174,48,105,0,0,182,51,131,7,0,6,1,788,1101,156,6,89,46,6,9,20,16,4,24,200,5,90,0,74,16,78,54,8,16,173
Armadale,Oct-21,0,0,0,0,0,27,18,9,7,5,2,162,32,130,95,42,48,5,26,22,4,25,12,13,2,0,2,16,0,16,360,142,109,33,35,496,130,187,63,116,0,0,190,62,128,3,0,3,0,866,1226,233,24,122,75,4,8,21,20,1,22,276,6,222,2,204,16,96,65,4,27,324
Armadale,Nov-21,1,0,0,1,0,45,33,12,32,28,4,148,43,105,100,43,54,3,28,26,2,23,11,12,1,0,1,8,0,8,386,123,88,35,37,422,101,147,55,115,4,0,158,42,116,5,0,4,1,745,1131,212,10,101,81,6,14,42,40,2,30,284,5,154,1,123,30,72,55,6,11,231
Armadale,Dec-21,1,1,0,0,0,25,23,2,11,11,0,171,45,126,97,44,49,4,20,15,5,13,6,7,3,0,3,9,1,8,350,155,113,42,36,481,115,174,79,112,1,0,170,57,113,15,4,8,3,857,1207,151,2,87,52,4,6,14,14,0,21,186,8,249,0,231,18,68,57,2,9,325
Armadale,Jan-22,0,0,0,0,0,20,19,1,30,30,0,165,36,129,76,31,39,6,19,16,3,27,17,10,1,0,1,18,1,17,356,206,151,55,42,462,102,172,55,131,2,0,191,58,133,8,2,5,1,909,1265,137,3,69,50,8,7,23,19,4,19,179,3,171,2,151,18,77,56,7,14,251
Armadale,Feb-22,1,1,0,0,0,17,14,3,18,17,1,170,42,128,99,39,51,9,20,20,0,15,9,6,1,0,1,9,0,9,350,154,122,32,26,398,106,130,53,109,0,0,140,43,97,17,2,15,0,735,1085,137,6,72,38,8,13,19,19,0,30,186,3,185,2,169,14,66,42,10,14,254
Armadale,Mar-22,0,0,0,0,0,23,17,6,11,11,0,150,40,110,91,31,55,5,28,19,9,23,10,13,2,0,2,10,0,10,338,139,115,24,40,550,144,211,75,120,0,0,224,83,141,8,5,3,0,961,1299,223,11,102,82,7,21,33,30,3,47,303,5,216,0,199,17,90,72,6,12,311
Armadale,Apr-22,0,0,0,0,0,19,15,4,6,6,0,162,41,121,85,32,49,4,41,30,11,27,16,11,5,0,5,10,0,10,355,131,99,32,47,444,123,159,51,111,0,0,164,44,120,3,0,3,0,789,1144,151,4,83,54,3,7,14,13,1,25,190,3,195,1,180,14,94,67,6,21,292
Armadale,May-22,0,0,0,0,0,21,14,7,8,8,0,145,33,112,100,30,66,4,23,18,5,22,12,10,5,1,4,13,0,13,337,147,97,50,36,576,185,195,76,120,0,0,160,50,110,2,0,1,1,921,1258,232,10,116,88,8,10,15,14,1,20,267,1,210,1,189,20,58,42,7,9,269
Armadale,Jun-22,0,0,0,0,0,37,25,12,29,29,0,152,27,125,115,42,61,12,28,26,2,19,11,8,0,0,0,9,0,9,389,140,96,44,38,665,222,217,79,147,0,0,162,46,116,5,0,5,0,1010,1399,163,18,77,51,5,12,23,23,0,25,211,11,257,2,228,27,65,41,6,18,333
Armadale,Jul-22,0,0,0,0,0,44,42,2,38,38,0,136,27,109,67,27,35,5,23,15,8,14,9,5,1,0,1,10,1,9,333,140,102,38,35,568,182,197,70,119,0,0,134,43,91,6,0,6,0,883,1216,197,11,96,72,10,8,107,106,1,32,336,13,216,1,191,24,119,73,36,10,348
Armadale,Aug-22,0,0,0,0,0,48,37,11,22,21,1,141,28,113,91,30,52,9,40,36,4,40,20,20,2,0,2,12,1,11,396,143,94,49,53,522,157,193,56,113,3,0,171,39,132,6,0,6,0,895,1291,212,29,105,62,6,10,22,20,2,35,269,7,164,0,146,18,68,46,9,13,239
Armadale,Sep-22,0,0,0,0,0,47,39,8,12,12,0,166,37,129,82,26,50,6,25,22,3,37,14,23,2,0,2,10,1,9,381,155,128,27,41,647,220,198,76,152,1,0,278,69,209,7,0,6,1,1128,1509,132,7,63,50,5,7,24,22,2,21,177,8,259,1,213,45,38,26,4,8,305
Armadale,Oct-22,2,2,0,0,0,55,45,10,1,1,0,172,36,136,92,42,49,1,23,15,8,27,12,15,0,0,0,7,1,6,379,146,110,36,42,694,221,232,101,137,3,0,183,36,147,5,0,5,0,1070,1449,171,8,84,56,15,8,20,20,0,39,230,8,325,0,286,39,67,53,3,11,400
Armadale,Nov-22,0,0,0,0,0,40,39,1,45,44,1,170,27,143,99,43,52,4,44,36,8,31,14,17,0,0,0,14,0,14,443,220,149,71,52,585,186,184,81,134,0,0,170,44,126,3,0,3,0,1030,1473,161,7,78,62,5,9,35,25,10,19,215,17,260,3,219,38,63,39,1,23,340
Armadale,Dec-22,0,0,0,0,0,28,22,6,9,8,1,177,46,131,112,39,62,11,24,21,3,39,14,25,1,0,1,14,1,13,404,126,98,28,30,552,144,210,82,115,1,0,180,57,123,7,0,7,0,895,1299,157,9,70,61,12,5,27,27,0,30,214,7,163,0,138,25,62,39,2,21,232
Armadale,Jan-23,1,0,0,0,1,93,25,68,36,33,3,174,38,136,88,38,45,5,39,35,4,31,20,11,3,0,3,17,1,16,482,176,134,42,51,606,185,238,72,110,1,0,215,54,161,5,0,3,2,1053,1535,146,4,75,54,3,10,30,28,2,35,211,15,145,0,116,29,324,295,4,25,484
Armadale,Feb-23,1,0,0,1,0,57,52,5,2,2,0,174,32,142,108,42,56,10,47,34,13,21,6,15,2,0,2,18,4,14,430,118,86,32,32,573,156,237,54,125,1,0,201,66,135,15,1,13,1,939,1369,134,7,72,46,4,5,23,19,4,20,177,6,229,0,204,25,148,129,1,18,383
Armadale,Mar-23,1,1,0,0,0,71,65,6,20,19,1,184,49,135,130,61,62,7,35,19,16,44,24,20,2,0,2,13,1,12,500,112,89,23,33,626,169,270,67,118,2,0,218,73,145,2,1,1,0,991,1491,185,8,92,69,5,11,23,23,0,29,237,5,250,0,220,30,91,66,2,23,346
Armadale,Apr-23,0,0,0,0,0,44,32,12,6,6,0,175,36,139,90,27,58,5,24,18,6,44,14,30,2,0,2,13,3,10,398,143,96,47,43,570,167,216,71,116,0,0,198,67,131,0,0,0,0,954,1352,153,2,93,46,4,8,9,9,0,30,192,10,215,0,184,31,82,50,8,24,307
Armadale,May-23,0,0,0,0,0,41,24,17,5,3,2,168,50,118,108,32,63,13,29,24,5,40,25,15,7,0,7,13,0,13,411,131,94,37,54,660,175,271,58,154,2,0,178,50,128,8,1,7,0,1031,1442,185,10,99,62,5,9,50,32,18,30,265,10,349,1,290,58,137,112,6,19,496
Armadale,Jun-23,0,0,0,0,0,29,25,4,11,11,0,192,46,146,116,47,62,7,48,38,10,39,17,22,1,0,1,18,2,16,454,112,78,34,40,633,207,248,73,103,2,0,180,58,122,2,0,2,0,967,1421,152,8,78,49,2,15,36,35,1,18,206,11,328,7,303,18,74,53,6,15,413
Armadale,Jul-23,0,0,0,0,0,36,28,8,5,5,0,169,31,138,96,41,48,7,41,36,5,23,10,13,3,0,3,14,0,14,387,76,52,24,36,591,198,211,69,113,0,0,150,56,94,4,0,4,0,857,1244,113,5,60,41,1,6,12,11,1,25,150,9,260,0,232,28,92,42,37,13,361
Armadale,Aug-23,1,0,0,0,1,25,23,2,5,5,0,157,44,113,111,38,68,5,43,38,5,37,18,19,1,0,1,15,1,14,395,101,60,41,43,672,201,268,63,139,1,0,188,64,124,1,0,1,0,1005,1400,172,14,87,63,3,5,21,20,1,31,224,12,377,0,324,53,170,139,3,28,559
Armadale,Sep-23,1,0,0,0,1,61,42,19,26,9,17,171,56,115,98,36,51,11,57,43,14,32,18,14,3,0,3,21,0,21,470,105,75,30,27,727,190,327,74,136,0,0,189,63,126,10,0,10,0,1058,1528,132,5,78,43,0,6,16,15,1,25,173,16,286,1,267,18,88,63,4,21,390
